TissueType,ZT,Metabolite,Abundance,RelAbundance
JejunumConts,16,Ser-CA_18843,821048,8.051821277277629
JejunumConts,16,Val-CA_19625,147703,9.735524715668472
JejunumConts,16,Thr-CA_19755,196378,12.083312823037165
JejunumConts,16,Ile-Leu-CA_20580,211405,5.119691140261931
JejunumConts,16,Ile-Leu-gMCA_20581,17278,2.145075005617817
JejunumConts,16,Lys-CA_21586,16560,0.15537159283748217
JejunumConts,16,Lys-CA_21588,25761,1.6815614415174196
JejunumConts,16,Lys-bMCA_21589,0,0
JejunumConts,16,Lys-gMCA_21590,0,0
JejunumConts,16,Met-CA_21765,70443,2.376532838884413
JejunumConts,16,Met-gMCA_21769,43222,3.9435771571427267
JejunumConts,16,Phe-bMCA_22813,2965,0.08047502248008007
JejunumConts,16,Arg-bMCA_23369,0,0
JejunumConts,16,Tyr-bMCA_23804,3865,0.12822728842580353
JejunumConts,16,Trp-bMCA_25122,3258,0.225060617155173
JejunumConts,20,Ala-CA_17790,2535260,22.260199701366364
JejunumConts,20,Ala-bMCA_17791,750848,17.049762231423237
JejunumConts,20,Asn-CA_20646,46915,1.2955066918174178
JejunumConts,20,Gln-CA_21582,2278405,22.846709385159738
JejunumConts,20,His-CA_22165,94048,4.229693665623575
JejunumConts,20,Arg-CA_23368,1305121,2.7960591432726414
JejunumConts,20,Phe-CA_22812,400193,7.161771719454786
JejunumConts,20,Tyr-CA_23803,173116,1.6321461785099307
JejunumConts,20,Trp-CA_25121,49206,0.8322877442982556
JejunumConts,20,Ornithine-CA_20652,0,0
JejunumConts,20,Arg-DCA_22370,0,0
JejunumConts,20,Ser-CA_18843,1602628,15.716589322379312
JejunumConts,20,Val-CA_19625,164461,10.84009214615514
JejunumConts,20,Thr-CA_19755,216898,13.3459266551809
JejunumConts,20,Ile-Leu-CA_20580,275843,6.680215525665297
JejunumConts,20,Ile-Leu-gMCA_20581,14964,1.8577903914842584
JejunumConts,20,Lys-CA_21586,105446,0.9893304938611801
JejunumConts,20,Lys-CA_21588,25269,1.6494459091535143
JejunumConts,20,Lys-bMCA_21589,0,0
JejunumConts,20,Lys-gMCA_21590,0,0
JejunumConts,20,Met-CA_21765,92910,3.1345011720220723
JejunumConts,20,Met-gMCA_21769,178458,16.28251567047746
JejunumConts,20,Phe-bMCA_22813,0,0
JejunumConts,20,Arg-bMCA_23369,0,0
JejunumConts,20,Tyr-bMCA_23804,0,0
JejunumConts,20,Trp-bMCA_25122,0,0
JejunumConts,24,Ala-CA_17790,5207308,45.721431327170656
JejunumConts,24,Ala-bMCA_17791,1991959,45.23209401202853
JejunumConts,24,Asn-CA_20646,443818,12.255551293808436
JejunumConts,24,Gln-CA_21582,2677312,26.8467498962655
JejunumConts,24,His-CA_22165,228009,10.254425644406746
JejunumConts,24,Arg-CA_23368,8170909,17.50515455524715
JejunumConts,24,Phe-CA_22812,2197381,39.32387898505791
JejunumConts,24,Tyr-CA_23803,1326087,12.502413580614725
JejunumConts,24,Trp-CA_25121,379181,6.413601982903646
JejunumConts,24,Ornithine-CA_20652,0,0
JejunumConts,24,Arg-DCA_22370,27046,2.196722216897688
JejunumConts,24,Ser-CA_18843,4028213,39.50372102825455
JejunumConts,24,Val-CA_19625,423341,27.903609057742944
JejunumConts,24,Thr-CA_19755,513641,31.60478710312577
JejunumConts,24,Ile-Leu-CA_20580,619130,14.993753107402236
JejunumConts,24,Ile-Leu-gMCA_20581,24641,3.0591962734939595
JejunumConts,24,Lys-CA_21586,1267899,11.89586275284123
JejunumConts,24,Lys-CA_21588,71629,4.6756168042564825
JejunumConts,24,Lys-bMCA_21589,0,0
JejunumConts,24,Lys-gMCA_21590,0,0
JejunumConts,24,Met-CA_21765,211205,7.125415133321727
JejunumConts,24,Met-gMCA_21769,531645,48.507312889480936
JejunumConts,24,Phe-bMCA_22813,49575,1.3455478041989777
JejunumConts,24,Arg-bMCA_23369,276410,3.5096883702480617
JejunumConts,24,Tyr-bMCA_23804,40348,1.3386066321874048
JejunumConts,24,Trp-bMCA_25122,19648,1.357271640842492
Kidney,0,Ala-CA_17790,0,0
Kidney,0,Ala-bMCA_17791,0,NA
Kidney,0,Asn-CA_20646,2274,68.12462552426602
Kidney,0,Gln-CA_21582,22137267,86.77115820597649
Kidney,0,His-CA_22165,0,0
Kidney,0,Arg-CA_23368,0,NA
Kidney,0,Phe-CA_22812,3624,3.4473574064913817
Kidney,0,Tyr-CA_23803,0,0
Kidney,0,Trp-CA_25121,0,0
Kidney,0,Ornithine-CA_20652,0,NA
Kidney,0,Arg-DCA_22370,0,NA
Kidney,0,Ser-CA_18843,0,0
Kidney,0,Val-CA_19625,6293,40.72084897114016
Kidney,0,Thr-CA_19755,0,NA
Kidney,0,Ile-Leu-CA_20580,157407,87.85735814514238
Kidney,0,Ile-Leu-gMCA_20581,0,NA
Kidney,0,Lys-CA_21586,17142,93.33042957478087
Kidney,0,Lys-CA_21588,0,NA
Kidney,0,Lys-bMCA_21589,0,NA
Kidney,0,Lys-gMCA_21590,0,NA
Kidney,0,Met-CA_21765,0,NA
Kidney,0,Met-gMCA_21769,0,NA
Kidney,0,Phe-bMCA_22813,0,NA
Kidney,0,Arg-bMCA_23369,0,NA
Kidney,0,Tyr-bMCA_23804,0,0
Kidney,0,Trp-bMCA_25122,0,NA
Kidney,4,Ala-CA_17790,2583,98.9655172413793
Kidney,4,Ala-bMCA_17791,0,NA
Kidney,4,Asn-CA_20646,2265,67.85500299580588
Kidney,4,Gln-CA_21582,21698618,85.05179141260072
Kidney,4,His-CA_22165,0,0
Kidney,4,Arg-CA_23368,0,NA
Kidney,4,Phe-CA_22812,3924,3.7327346752406685
Kidney,4,Tyr-CA_23803,2142,73.83660806618407
Kidney,4,Trp-CA_25121,4682,11.752893039134472
Kidney,4,Ornithine-CA_20652,0,NA
Kidney,4,Arg-DCA_22370,0,NA
Kidney,4,Ser-CA_18843,2749,100
Kidney,4,Val-CA_19625,15454,100
Kidney,4,Thr-CA_19755,0,NA
Kidney,4,Ile-Leu-CA_20580,179162,100
Kidney,4,Ile-Leu-gMCA_20581,0,NA
Kidney,4,Lys-CA_21586,13625,74.18195677029456
Kidney,4,Lys-CA_21588,0,NA
Kidney,4,Lys-bMCA_21589,0,NA
Kidney,4,Lys-gMCA_21590,0,NA
Kidney,4,Met-CA_21765,0,NA
Kidney,4,Met-gMCA_21769,0,NA
Kidney,4,Phe-bMCA_22813,0,NA
Kidney,4,Arg-bMCA_23369,0,NA
Kidney,4,Tyr-bMCA_23804,0,0
Kidney,4,Trp-bMCA_25122,0,NA
Kidney,8,Ala-CA_17790,2610,100
Kidney,8,Ala-bMCA_17791,0,NA
Kidney,8,Asn-CA_20646,3133,93.858597962852
Kidney,8,Gln-CA_21582,25512241,100
Kidney,8,His-CA_22165,0,0
Kidney,8,Arg-CA_23368,0,NA
Kidney,8,Phe-CA_22812,5387,5.124424489174689
Kidney,8,Tyr-CA_23803,0,0
Kidney,8,Trp-CA_25121,5073,12.734392650048951
Kidney,8,Ornithine-CA_20652,0,NA
Kidney,8,Arg-DCA_22370,0,NA
Kidney,8,Ser-CA_18843,2271,82.61185885776646
Kidney,8,Val-CA_19625,8186,52.97010482722919
Kidney,8,Thr-CA_19755,0,NA
Kidney,8,Ile-Leu-CA_20580,175715,98.07604291088512
Kidney,8,Ile-Leu-gMCA_20581,0,NA
Kidney,8,Lys-CA_21586,4238,23.073991397615288
Kidney,8,Lys-CA_21588,0,NA
Kidney,8,Lys-bMCA_21589,0,NA
Kidney,8,Lys-gMCA_21590,0,NA
Kidney,8,Met-CA_21765,0,NA
Kidney,8,Met-gMCA_21769,0,NA
Kidney,8,Phe-bMCA_22813,0,NA
Kidney,8,Arg-bMCA_23369,0,NA
Kidney,8,Tyr-bMCA_23804,2490,23.942307692307693
Kidney,8,Trp-bMCA_25122,0,NA
Kidney,12,Ala-CA_17790,2527,96.8199233716475
Kidney,12,Ala-bMCA_17791,0,NA
Kidney,12,Asn-CA_20646,0,0
Kidney,12,Gln-CA_21582,22833943,89.5019100830852
Kidney,12,His-CA_22165,3736,100
Kidney,12,Arg-CA_23368,0,NA
Kidney,12,Phe-CA_22812,105124,100
Kidney,12,Tyr-CA_23803,0,0
Kidney,12,Trp-CA_25121,6880,17.270376785400508
Kidney,12,Ornithine-CA_20652,0,NA
Kidney,12,Arg-DCA_22370,0,NA
Kidney,12,Ser-CA_18843,0,0
Kidney,12,Val-CA_19625,8745,56.5872913161641
Kidney,12,Thr-CA_19755,0,NA
Kidney,12,Ile-Leu-CA_20580,132174,73.77345642491153
Kidney,12,Ile-Leu-gMCA_20581,0,NA
Kidney,12,Lys-CA_21586,5560,30.27168290956607
Kidney,12,Lys-CA_21588,0,NA
Kidney,12,Lys-bMCA_21589,0,NA
Kidney,12,Lys-gMCA_21590,0,NA
Kidney,12,Met-CA_21765,0,NA
Kidney,12,Met-gMCA_21769,0,NA
Kidney,12,Phe-bMCA_22813,0,NA
Kidney,12,Arg-bMCA_23369,0,NA
Kidney,12,Tyr-bMCA_23804,3163,30.41346153846154
Kidney,12,Trp-bMCA_25122,0,NA
Kidney,16,Ala-CA_17790,2315,88.69731800766284
Kidney,16,Ala-bMCA_17791,0,NA
Kidney,16,Asn-CA_20646,2309,69.17315757938886
Kidney,16,Gln-CA_21582,24887349,97.55061893621968
Kidney,16,His-CA_22165,3347,89.58779443254818
Kidney,16,Arg-CA_23368,0,NA
Kidney,16,Phe-CA_22812,4527,4.306342985426735
Kidney,16,Tyr-CA_23803,2901,100
Kidney,16,Trp-CA_25121,5853,14.692371413510052
Kidney,16,Ornithine-CA_20652,0,NA
Kidney,16,Arg-DCA_22370,0,NA
Kidney,16,Ser-CA_18843,0,0
Kidney,16,Val-CA_19625,8534,55.22194900996505
Kidney,16,Thr-CA_19755,0,NA
Kidney,16,Ile-Leu-CA_20580,134581,75.11693327826214
Kidney,16,Ile-Leu-gMCA_20581,0,NA
Kidney,16,Lys-CA_21586,18367,100
Kidney,16,Lys-CA_21588,0,NA
Kidney,16,Lys-bMCA_21589,0,NA
Kidney,16,Lys-gMCA_21590,0,NA
Kidney,16,Met-CA_21765,0,NA
Kidney,16,Met-gMCA_21769,0,NA
Kidney,16,Phe-bMCA_22813,0,NA
Kidney,16,Arg-bMCA_23369,0,NA
Kidney,16,Tyr-bMCA_23804,10400,100
Kidney,16,Trp-bMCA_25122,0,NA
Kidney,20,Ala-CA_17790,2499,95.7471264367816
Kidney,20,Ala-bMCA_17791,0,NA
Kidney,20,Asn-CA_20646,3338,100
Kidney,20,Gln-CA_21582,22897667,89.75168821900044
Kidney,20,His-CA_22165,2730,73.07280513918629
Kidney,20,Arg-CA_23368,0,NA
Kidney,20,Phe-CA_22812,40128,38.17206346790457
Kidney,20,Tyr-CA_23803,0,0
Kidney,20,Trp-CA_25121,39837,100
Kidney,20,Ornithine-CA_20652,0,NA
Kidney,20,Arg-DCA_22370,0,NA
Kidney,20,Ser-CA_18843,0,0
Kidney,20,Val-CA_19625,13959,90.32612915749968
Kidney,20,Thr-CA_19755,0,NA
Kidney,20,Ile-Leu-CA_20580,166053,92.68315825900582
Kidney,20,Ile-Leu-gMCA_20581,0,NA
Kidney,20,Lys-CA_21586,11218,61.076931453149676
Kidney,20,Lys-CA_21588,0,NA
Kidney,20,Lys-bMCA_21589,0,NA
Kidney,20,Lys-gMCA_21590,0,NA
Kidney,20,Met-CA_21765,0,NA
Kidney,20,Met-gMCA_21769,0,NA
Kidney,20,Phe-bMCA_22813,0,NA
Kidney,20,Arg-bMCA_23369,0,NA
Kidney,20,Tyr-bMCA_23804,4699,45.18269230769231
Kidney,20,Trp-bMCA_25122,0,NA
Kidney,24,Ala-CA_17790,0,0
Kidney,24,Ala-bMCA_17791,0,NA
Kidney,24,Asn-CA_20646,2274,68.12462552426602
Kidney,24,Gln-CA_21582,22137267,86.77115820597649
Kidney,24,His-CA_22165,0,0
Kidney,24,Arg-CA_23368,0,NA
Kidney,24,Phe-CA_22812,3624,3.4473574064913817
Kidney,24,Tyr-CA_23803,0,0
Kidney,24,Trp-CA_25121,0,0
Kidney,24,Ornithine-CA_20652,0,NA
Kidney,24,Arg-DCA_22370,0,NA
Kidney,24,Ser-CA_18843,0,0
Kidney,24,Val-CA_19625,6293,40.72084897114016
Kidney,24,Thr-CA_19755,0,NA
Kidney,24,Ile-Leu-CA_20580,157407,87.85735814514238
Kidney,24,Ile-Leu-gMCA_20581,0,NA
Kidney,24,Lys-CA_21586,17142,93.33042957478087
Kidney,24,Lys-CA_21588,0,NA
Kidney,24,Lys-bMCA_21589,0,NA
Kidney,24,Lys-gMCA_21590,0,NA
Kidney,24,Met-CA_21765,0,NA
Kidney,24,Met-gMCA_21769,0,NA
Kidney,24,Phe-bMCA_22813,0,NA
Kidney,24,Arg-bMCA_23369,0,NA
Kidney,24,Tyr-bMCA_23804,0,0
Kidney,24,Trp-bMCA_25122,0,NA
Liver,0,Ala-CA_17790,47867,95.88934073198581
Liver,0,Ala-bMCA_17791,4808,45.57345971563981
Liver,0,Asn-CA_20646,0,0
Liver,0,Gln-CA_21582,20304627,89.46264063142178
Liver,0,His-CA_22165,3615,56.369873694058946
Liver,0,Arg-CA_23368,0,NA
Liver,0,Phe-CA_22812,0,0
Liver,0,Tyr-CA_23803,0,0
Liver,0,Trp-CA_25121,4499,7.502835034353946
Liver,0,Ornithine-CA_20652,0,NA
Liver,0,Arg-DCA_22370,0,NA
Liver,0,Ser-CA_18843,47085,65.20835930034484
Liver,0,Val-CA_19625,19074,100
Liver,0,Thr-CA_19755,2866,61.10874200426439
Liver,0,Ile-Leu-CA_20580,178095,85.07086253098892
Liver,0,Ile-Leu-gMCA_20581,0,NA
Liver,0,Lys-CA_21586,0,NA
Liver,0,Lys-CA_21588,0,NA
Liver,0,Lys-bMCA_21589,0,NA
Liver,0,Lys-gMCA_21590,0,NA
Liver,0,Met-CA_21765,0,0
Liver,0,Met-gMCA_21769,0,0
Liver,0,Phe-bMCA_22813,0,0
Liver,0,Arg-bMCA_23369,0,NA
Liver,0,Tyr-bMCA_23804,0,0
Liver,0,Trp-bMCA_25122,0,0
Liver,4,Ala-CA_17790,8826,17.68064264107855
Liver,4,Ala-bMCA_17791,6097,57.791469194312796
Liver,4,Asn-CA_20646,2906,12.13513174927966
Liver,4,Gln-CA_21582,21097512,92.95610967259377
Liver,4,His-CA_22165,0,0
Liver,4,Arg-CA_23368,0,NA
Liver,4,Phe-CA_22812,38659,47.34431449390729
Liver,4,Tyr-CA_23803,3174,36.52894464265163
Liver,4,Trp-CA_25121,19502,32.522847041558265
Liver,4,Ornithine-CA_20652,0,NA
Liver,4,Arg-DCA_22370,0,NA
Liver,4,Ser-CA_18843,21395,29.63009126538978
Liver,4,Val-CA_19625,17051,89.39393939393939
Liver,4,Thr-CA_19755,0,0
Liver,4,Ile-Leu-CA_20580,179416,85.70186626160144
Liver,4,Ile-Leu-gMCA_20581,0,NA
Liver,4,Lys-CA_21586,0,NA
Liver,4,Lys-CA_21588,0,NA
Liver,4,Lys-bMCA_21589,0,NA
Liver,4,Lys-gMCA_21590,0,NA
Liver,4,Met-CA_21765,0,0
Liver,4,Met-gMCA_21769,0,0
Liver,4,Phe-bMCA_22813,2748,17.93382496900085
Liver,4,Arg-bMCA_23369,0,NA
Liver,4,Tyr-bMCA_23804,0,0
Liver,4,Trp-bMCA_25122,0,0
Liver,8,Ala-CA_17790,49919,100
Liver,8,Ala-bMCA_17791,10550,100
Liver,8,Asn-CA_20646,23947,100
Liver,8,Gln-CA_21582,20672371,91.08292891922738
Liver,8,His-CA_22165,3477,54.217994698269145
Liver,8,Arg-CA_23368,0,NA
Liver,8,Phe-CA_22812,81655,100
Liver,8,Tyr-CA_23803,8689,100
Liver,8,Trp-CA_25121,59964,100
Liver,8,Ornithine-CA_20652,0,NA
Liver,8,Arg-DCA_22370,0,NA
Liver,8,Ser-CA_18843,72207,100
Liver,8,Val-CA_19625,11398,59.75673691936668
Liver,8,Thr-CA_19755,4690,100
Liver,8,Ile-Leu-CA_20580,209349,100
Liver,8,Ile-Leu-gMCA_20581,0,NA
Liver,8,Lys-CA_21586,0,NA
Liver,8,Lys-CA_21588,0,NA
Liver,8,Lys-bMCA_21589,0,NA
Liver,8,Lys-gMCA_21590,0,NA
Liver,8,Met-CA_21765,9298,100
Liver,8,Met-gMCA_21769,12268,100
Liver,8,Phe-bMCA_22813,15323,100
Liver,8,Arg-bMCA_23369,0,NA
Liver,8,Tyr-bMCA_23804,3478,30.370241005937824
Liver,8,Trp-bMCA_25122,10982,100
Liver,12,Ala-CA_17790,22648,45.369498587712094
Liver,12,Ala-bMCA_17791,3383,32.06635071090048
Liver,12,Asn-CA_20646,0,0
Liver,12,Gln-CA_21582,21120954,93.05939564882381
Liver,12,His-CA_22165,6413,100
Liver,12,Arg-CA_23368,0,NA
Liver,12,Phe-CA_22812,60646,74.27101830873798
Liver,12,Tyr-CA_23803,3312,38.117159627114745
Liver,12,Trp-CA_25121,12161,20.28050163431392
Liver,12,Ornithine-CA_20652,0,NA
Liver,12,Arg-DCA_22370,0,NA
Liver,12,Ser-CA_18843,24000,33.23777473098176
Liver,12,Val-CA_19625,14108,73.96455908566635
Liver,12,Thr-CA_19755,0,0
Liver,12,Ile-Leu-CA_20580,156225,74.62419213848645
Liver,12,Ile-Leu-gMCA_20581,0,NA
Liver,12,Lys-CA_21586,0,NA
Liver,12,Lys-CA_21588,0,NA
Liver,12,Lys-bMCA_21589,0,NA
Liver,12,Lys-gMCA_21590,0,NA
Liver,12,Met-CA_21765,0,0
Liver,12,Met-gMCA_21769,0,0
Liver,12,Phe-bMCA_22813,0,0
Liver,12,Arg-bMCA_23369,0,NA
Liver,12,Tyr-bMCA_23804,11452,100
Liver,12,Trp-bMCA_25122,0,0
Liver,16,Ala-CA_17790,3636,7.283799755604078
Liver,16,Ala-bMCA_17791,0,0
Liver,16,Asn-CA_20646,2929,12.231177182945672
Liver,16,Gln-CA_21582,22696208,100
Liver,16,His-CA_22165,4235,66.0377358490566
Liver,16,Arg-CA_23368,0,NA
Liver,16,Phe-CA_22812,52214,63.94464515338926
Liver,16,Tyr-CA_23803,0,0
Liver,16,Trp-CA_25121,16866,28.126876125675405
Liver,16,Ornithine-CA_20652,0,NA
Liver,16,Arg-DCA_22370,0,NA
Liver,16,Ser-CA_18843,5329,7.380170897558408
Liver,16,Val-CA_19625,8810,46.188528887490826
Liver,16,Thr-CA_19755,0,0
Liver,16,Ile-Leu-CA_20580,150589,71.9320369335416
Liver,16,Ile-Leu-gMCA_20581,0,NA
Liver,16,Lys-CA_21586,0,NA
Liver,16,Lys-CA_21588,0,NA
Liver,16,Lys-bMCA_21589,0,NA
Liver,16,Lys-gMCA_21590,0,NA
Liver,16,Met-CA_21765,2916,31.361583136158316
Liver,16,Met-gMCA_21769,0,0
Liver,16,Phe-bMCA_22813,0,0
Liver,16,Arg-bMCA_23369,0,NA
Liver,16,Tyr-bMCA_23804,5236,45.72127139364303
Liver,16,Trp-bMCA_25122,0,0
Liver,20,Ala-CA_17790,3658,7.3278711512650485
Liver,20,Ala-bMCA_17791,2744,26.009478672985782
Liver,20,Asn-CA_20646,3427,14.310769616235856
Liver,20,Gln-CA_21582,21169246,93.27217128077078
Liver,20,His-CA_22165,3794,59.161079058163104
Liver,20,Arg-CA_23368,0,NA
Liver,20,Phe-CA_22812,6519,7.9835894923764625
Liver,20,Tyr-CA_23803,0,0
Liver,20,Trp-CA_25121,4782,7.974784870922553
Liver,20,Ornithine-CA_20652,0,NA
Liver,20,Arg-DCA_22370,0,NA
Liver,20,Ser-CA_18843,10592,14.668937914606616
Liver,20,Val-CA_19625,9936,52.09185278389431
Liver,20,Thr-CA_19755,0,0
Liver,20,Ile-Leu-CA_20580,188820,90.1938867632518
Liver,20,Ile-Leu-gMCA_20581,0,NA
Liver,20,Lys-CA_21586,0,NA
Liver,20,Lys-CA_21588,0,NA
Liver,20,Lys-bMCA_21589,0,NA
Liver,20,Lys-gMCA_21590,0,NA
Liver,20,Met-CA_21765,0,0
Liver,20,Met-gMCA_21769,0,0
Liver,20,Phe-bMCA_22813,0,0
Liver,20,Arg-bMCA_23369,0,NA
Liver,20,Tyr-bMCA_23804,3123,27.270345791128186
Liver,20,Trp-bMCA_25122,0,0
Liver,24,Ala-CA_17790,47867,95.88934073198581
Liver,24,Ala-bMCA_17791,4808,45.57345971563981
Liver,24,Asn-CA_20646,0,0
Liver,24,Gln-CA_21582,20304627,89.46264063142178
Liver,24,His-CA_22165,3615,56.369873694058946
Liver,24,Arg-CA_23368,0,NA
Liver,24,Phe-CA_22812,0,0
Liver,24,Tyr-CA_23803,0,0
Liver,24,Trp-CA_25121,4499,7.502835034353946
Liver,24,Ornithine-CA_20652,0,NA
Liver,24,Arg-DCA_22370,0,NA
Liver,24,Ser-CA_18843,47085,65.20835930034484
Liver,24,Val-CA_19625,19074,100
Liver,24,Thr-CA_19755,2866,61.10874200426439
Liver,24,Ile-Leu-CA_20580,178095,85.07086253098892
Liver,24,Ile-Leu-gMCA_20581,0,NA
Liver,24,Lys-CA_21586,0,NA
Liver,24,Lys-CA_21588,0,NA
Liver,24,Lys-bMCA_21589,0,NA
Liver,24,Lys-gMCA_21590,0,NA
Liver,24,Met-CA_21765,0,0
Liver,24,Met-gMCA_21769,0,0
Liver,24,Phe-bMCA_22813,0,0
Liver,24,Arg-bMCA_23369,0,NA
Liver,24,Tyr-bMCA_23804,0,0
Liver,24,Trp-bMCA_25122,0,0
Lung,0,Ala-CA_17790,0,0
Lung,0,Ala-bMCA_17791,0,0
Lung,0,Asn-CA_20646,2644,17.4291364535267
Lung,0,Gln-CA_21582,21786534,100
Lung,0,His-CA_22165,2672,62.60543580131209
Lung,0,Arg-CA_23368,0,NA
Lung,0,Phe-CA_22812,4420,7.621740929783419
Lung,0,Tyr-CA_23803,0,0
Lung,0,Trp-CA_25121,0,0
Lung,0,Ornithine-CA_20652,0,NA
Lung,0,Arg-DCA_22370,0,NA
Lung,0,Ser-CA_18843,0,0
Lung,0,Val-CA_19625,12616,74.93911493911494
Lung,0,Thr-CA_19755,0,0
Lung,0,Ile-Leu-CA_20580,157078,94.91289872323969
Lung,0,Ile-Leu-gMCA_20581,0,NA
Lung,0,Lys-CA_21586,8025,85.1368555060471
Lung,0,Lys-CA_21588,0,NA
Lung,0,Lys-bMCA_21589,0,NA
Lung,0,Lys-gMCA_21590,0,NA
Lung,0,Met-CA_21765,0,0
Lung,0,Met-gMCA_21769,0,0
Lung,0,Phe-bMCA_22813,0,0
Lung,0,Arg-bMCA_23369,0,NA
Lung,0,Tyr-bMCA_23804,0,0
Lung,0,Trp-bMCA_25122,0,0
Lung,4,Ala-CA_17790,2515,7.858638252663813
Lung,4,Ala-bMCA_17791,0,0
Lung,4,Asn-CA_20646,2094,13.803559657218194
Lung,4,Gln-CA_21582,21018812,96.47616275264345
Lung,4,His-CA_22165,0,0
Lung,4,Arg-CA_23368,0,NA
Lung,4,Phe-CA_22812,0,0
Lung,4,Tyr-CA_23803,3134,100
Lung,4,Trp-CA_25121,2816,15.108917265801052
Lung,4,Ornithine-CA_20652,0,NA
Lung,4,Arg-DCA_22370,0,NA
Lung,4,Ser-CA_18843,2944,8.238191179762703
Lung,4,Val-CA_19625,14309,84.99554499554499
Lung,4,Thr-CA_19755,1904,79.30029154518951
Lung,4,Ile-Leu-CA_20580,160979,97.27004114878216
Lung,4,Ile-Leu-gMCA_20581,0,NA
Lung,4,Lys-CA_21586,0,0
Lung,4,Lys-CA_21588,0,NA
Lung,4,Lys-bMCA_21589,0,NA
Lung,4,Lys-gMCA_21590,0,NA
Lung,4,Met-CA_21765,0,0
Lung,4,Met-gMCA_21769,0,0
Lung,4,Phe-bMCA_22813,0,0
Lung,4,Arg-bMCA_23369,0,NA
Lung,4,Tyr-bMCA_23804,0,0
Lung,4,Trp-bMCA_25122,0,0
Lung,8,Ala-CA_17790,28579,89.30100303096584
Lung,8,Ala-bMCA_17791,1702,80.20735155513667
Lung,8,Asn-CA_20646,15170,100
Lung,8,Gln-CA_21582,19992069,91.7634213868071
Lung,8,His-CA_22165,0,0
Lung,8,Arg-CA_23368,0,NA
Lung,8,Phe-CA_22812,4984,8.59428886742999
Lung,8,Tyr-CA_23803,0,0
Lung,8,Trp-CA_25121,18638,100
Lung,8,Ornithine-CA_20652,0,NA
Lung,8,Arg-DCA_22370,0,NA
Lung,8,Ser-CA_18843,35736,100
Lung,8,Val-CA_19625,15743,93.51351351351352
Lung,8,Thr-CA_19755,2401,100
Lung,8,Ile-Leu-CA_20580,165497,100
Lung,8,Ile-Leu-gMCA_20581,0,NA
Lung,8,Lys-CA_21586,0,0
Lung,8,Lys-CA_21588,0,NA
Lung,8,Lys-bMCA_21589,0,NA
Lung,8,Lys-gMCA_21590,0,NA
Lung,8,Met-CA_21765,6656,100
Lung,8,Met-gMCA_21769,6050,100
Lung,8,Phe-bMCA_22813,4438,100
Lung,8,Arg-bMCA_23369,0,NA
Lung,8,Tyr-bMCA_23804,0,0
Lung,8,Trp-bMCA_25122,0,0
Lung,12,Ala-CA_17790,32003,100
Lung,12,Ala-bMCA_17791,2122,100
Lung,12,Asn-CA_20646,2258,14.884640738299277
Lung,12,Gln-CA_21582,17900457,82.16294064948559
Lung,12,His-CA_22165,0,0
Lung,12,Arg-CA_23368,0,NA
Lung,12,Phe-CA_22812,46831,80.75424196440888
Lung,12,Tyr-CA_23803,0,0
Lung,12,Trp-CA_25121,11627,62.383302929498875
Lung,12,Ornithine-CA_20652,0,NA
Lung,12,Arg-DCA_22370,0,NA
Lung,12,Ser-CA_18843,18796,52.596821132751295
Lung,12,Val-CA_19625,16835,100
Lung,12,Thr-CA_19755,0,0
Lung,12,Ile-Leu-CA_20580,157328,95.06395886330266
Lung,12,Ile-Leu-gMCA_20581,0,NA
Lung,12,Lys-CA_21586,0,0
Lung,12,Lys-CA_21588,0,NA
Lung,12,Lys-bMCA_21589,0,NA
Lung,12,Lys-gMCA_21590,0,NA
Lung,12,Met-CA_21765,0,0
Lung,12,Met-gMCA_21769,0,0
Lung,12,Phe-bMCA_22813,0,0
Lung,12,Arg-bMCA_23369,0,NA
Lung,12,Tyr-bMCA_23804,2865,100
Lung,12,Trp-bMCA_25122,2342,100
Lung,16,Ala-CA_17790,2672,8.349217260881794
Lung,16,Ala-bMCA_17791,0,0
Lung,16,Asn-CA_20646,1996,13.157547791694132
Lung,16,Gln-CA_21582,21591330,99.10401535186827
Lung,16,His-CA_22165,2179,51.054358013120904
Lung,16,Arg-CA_23368,0,NA
Lung,16,Phe-CA_22812,15220,26.24499931024969
Lung,16,Tyr-CA_23803,0,0
Lung,16,Trp-CA_25121,10064,53.99721000107308
Lung,16,Ornithine-CA_20652,0,NA
Lung,16,Arg-DCA_22370,0,NA
Lung,16,Ser-CA_18843,0,0
Lung,16,Val-CA_19625,15171,90.11583011583012
Lung,16,Thr-CA_19755,0,0
Lung,16,Ile-Leu-CA_20580,142933,86.36591599847732
Lung,16,Ile-Leu-gMCA_20581,0,NA
Lung,16,Lys-CA_21586,9220,97.81455548482919
Lung,16,Lys-CA_21588,0,NA
Lung,16,Lys-bMCA_21589,0,NA
Lung,16,Lys-gMCA_21590,0,NA
Lung,16,Met-CA_21765,0,0
Lung,16,Met-gMCA_21769,0,0
Lung,16,Phe-bMCA_22813,0,0
Lung,16,Arg-bMCA_23369,0,NA
Lung,16,Tyr-bMCA_23804,2082,72.67015706806282
Lung,16,Trp-bMCA_25122,0,0
Lung,20,Ala-CA_17790,3124,9.76158485142018
Lung,20,Ala-bMCA_17791,0,0
Lung,20,Asn-CA_20646,0,0
Lung,20,Gln-CA_21582,21498637,98.67855529475226
